"","Recruit_ID","Treatment","Tank","Day","polyp_area","nDay"
"1843","1672","CHE+DHE","T6","18",0.074,18
"1844","1672","CHE+DHE","T6","24",0.083,24
"1845","1672","CHE+DHE","T6","38",0.058,38
"1846","1672","CHE+DHE","T6","46",0.083,46
"1847","1672","CHE+DHE","T6","54",0.07,54
"1848","1672","CHE+DHE","T6","60",0.069,60
"1849","1672","CHE+DHE","T6","67",0.064,67
"1850","1673","CHE+DHE","T6","11",0.325,11
"1851","1674","CHE+DHE","T6","11",0.268,11
"1852","1675","CHE+DHE","T6","11",0.168,11
"1853","1676","CHE+DHE","T6","11",0.044,11
"1854","1676","CHE+DHE","T6","18",0.071,18
"1855","1676","CHE+DHE","T6","24",0.108,24
"1856","1678","CHE+DHE","T6","11",0.145,11
"1857","1679","CHE+DHE","T6","11",0.059,11
"1858","1679","CHE+DHE","T6","18",0.034,18
"1859","1679","CHE+DHE","T6","24",0.071,24
"1860","1679","CHE+DHE","T6","38",0.193,38
"1861","1679","CHE+DHE","T6","46",0.126,46
"1862","1680","CHE+DHE","T6","11",0.099,11
"1863","1680","CHE+DHE","T6","18",0.056,18
"1864","1680","CHE+DHE","T6","24",0.048,24
"1865","1355","DHE","T9","11",0.088,11
"1866","1355","DHE","T9","18",0.175,18
"1867","1355","DHE","T9","24",0.33,24
"1868","1355","DHE","T9","38",0.37,38
"1869","1355","DHE","T9","46",0.355,46
"1870","1355","DHE","T9","54",0.493,54
"1871","1355","DHE","T9","60",2.494,60
"1872","1355","DHE","T9","67",0.824,67
"1873","1356","DHE","T9","11",0.184,11
"1874","1356","DHE","T9","18",0.166,18
"1875","1356","DHE","T9","24",0.254,24
"1876","1356","DHE","T9","38",0.371,38
"1877","1356","DHE","T9","46",0.52,46
"1878","1356","DHE","T9","54",0.944,54
"1879","1356","DHE","T9","60",1.169,60
"1880","1356","DHE","T9","67",1.568,67
"1881","1357","DHE","T9","11",0.156,11
"1882","1357","DHE","T9","18",0.201,18
"1883","1357","DHE","T9","24",0.337,24
"1884","1357","DHE","T9","38",0.605,38
"1885","1357","DHE","T9","46",0.529,46
"1886","1357","DHE","T9","54",1.11,54
"1887","1357","DHE","T9","60",1.065,60
"1888","1357","DHE","T9","67",1.807,67
"1889","1363","DHE","T9","11",0.181,11
"1890","1363","DHE","T9","18",0.217,18
"1891","1363","DHE","T9","24",0.236,24
"1892","1363","DHE","T9","38",0.359,38
"1893","1363","DHE","T9","46",0.401,46
"1894","1363","DHE","T9","54",0.484,54
"1895","1363","DHE","T9","60",0.819,60
"1896","1363","DHE","T9","67",0.827,67
"1897","1364","DHE","T9","11",0.305,11
"1898","1364","DHE","T9","18",0.103,18
"1899","1364","DHE","T9","24",0.171,24
"1900","1374","DHE","T9","11",0.204,11
"1901","1374","DHE","T9","18",0.229,18
"1902","1374","DHE","T9","24",0.285,24
"1903","1374","DHE","T9","38",0.447,38
"1904","1375","DHE","T9","11",0.251,11
"1905","1376","DHE","T9","11",0.091,11
"1906","1376","DHE","T9","18",0.12,18
"1907","1376","DHE","T9","24",0.17,24
"1908","1376","DHE","T9","38",0.277,38
"1909","1376","DHE","T9","46",0.245,46
"1910","1376","DHE","T9","54",0.475,54
"1911","1376","DHE","T9","60",0.465,60
"1912","1376","DHE","T9","67",0.646,67
"1913","1377","DHE","T9","11",0.027,11
"1914","1377","DHE","T9","18",0.033,18
"1915","1377","DHE","T9","24",0.88,24
"1916","1377","DHE","T9","38",0.096,38
"1917","1377","DHE","T9","46",0.125,46
"1918","1377","DHE","T9","54",0.269,54
"1919","1377","DHE","T9","60",0.238,60
"1920","1377","DHE","T9","67",0.312,67
"1921","1380","DHE","T9","11",0.176,11
"1922","1380","DHE","T9","18",0.268,18
"1923","1380","DHE","T9","24",0.314,24
"1924","1380","DHE","T9","38",0.324,38
"1925","1380","DHE","T9","46",0.575,46
"1926","1380","DHE","T9","54",0.78,54
"1927","1380","DHE","T9","60",1.031,60
"1928","1380","DHE","T9","67",0.872,67
"1929","1381","DHE","T9","11",0.053,11
"1930","1381","DHE","T9","18",0.034,18
"1931","1381","DHE","T9","24",0.044,24
"1932","1382","DHE","T9","11",0.069,11
"1933","1382","DHE","T9","18",0.07,18
"1934","1382","DHE","T9","24",0.152,24
"1935","1382","DHE","T9","38",0.188,38
"1936","1383","DHE","T9","11",0.245,11
"1937","1383","DHE","T9","18",0.152,18
"1938","1383","DHE","T9","24",0.232,24
"1939","1383","DHE","T9","38",0.284,38
"1940","1383","DHE","T9","46",0.326,46
"1941","1383","DHE","T9","54",0.834,54
"1942","1383","DHE","T9","60",0.963,60
"1943","1383","DHE","T9","67",1.048,67
"1944","1384","DHE","T9","11",0.059,11
"1945","1384","DHE","T9","18",0.124,18
"1946","1384","DHE","T9","24",0.205,24
"1947","1384","DHE","T9","38",0.234,38
"1948","1384","DHE","T9","46",0.24,46
"1949","1384","DHE","T9","54",0.208,54
"1950","1384","DHE","T9","60",0.229,60
"1951","1384","DHE","T9","67",0.256,67
"1952","1385","DHE","T9","11",0.122,11
"1953","1385","DHE","T9","18",0.186,18
"1954","1385","DHE","T9","24",0.192,24
"1955","1385","DHE","T9","38",0.214,38
"1956","1385","DHE","T9","46",0.184,46
"1957","1385","DHE","T9","54",0.319,54
"1958","1385","DHE","T9","60",0.604,60
"1959","1385","DHE","T9","67",0.747,67
"1960","1386","DHE","T9","11",0.152,11
"1961","1386","DHE","T9","18",0.178,18
"1962","1386","DHE","T9","24",0.192,24
"1963","1386","DHE","T9","38",0.279,38
"1964","1386","DHE","T9","46",0.317,46
"1965","1386","DHE","T9","54",0.409,54
"1966","1386","DHE","T9","60",0.507,60
"1967","1386","DHE","T9","67",0.548,67
"1968","1388","DHE","T9","11",0.074,11
"1969","1388","DHE","T9","18",0.107,18
"1970","1388","DHE","T9","24",0.421,24
"1971","1388","DHE","T9","38",0.386,38
"1972","1389","DHE","T9","11",0.113,11
"1973","1389","DHE","T9","18",0.285,18
"1974","1389","DHE","T9","24",0.5,24
"1975","1390","DHE","T9","11",0.139,11
"1976","1390","DHE","T9","18",0.187,18
"1977","1390","DHE","T9","24",0.236,24
"1978","1390","DHE","T9","38",0.318,38
"1979","1392","DHE","T9","11",0.258,11
"1980","1392","DHE","T9","18",0.272,18
"1981","1392","DHE","T9","24",0.27,24
"1982","1392","DHE","T9","38",0.396,38
"1983","1392","DHE","T9","46",0.347,46
"1984","1392","DHE","T9","54",0.719,54
"1985","1392","DHE","T9","60",0.931,60
"1986","1392","DHE","T9","67",1.005,67
"1987","1394","DHE","T9","11",0.07,11
"1988","1394","DHE","T9","18",0.078,18
"1989","1394","DHE","T9","24",0.07,24
"1990","1394","DHE","T9","38",0.104,38
"1991","1394","DHE","T9","46",0.103,46
"1992","1394","DHE","T9","54",0.167,54
"1993","1394","DHE","T9","60",0.289,60
"1994","1394","DHE","T9","67",0.259,67
"1995","1395","DHE","T9","11",0.283,11
"1996","1396","DHE","T9","11",0.218,11
"1997","1397","DHE","T9","11",0.157,11
"1998","1397","DHE","T9","18",0.192,18
"1999","1397","DHE","T9","24",0.178,24
"2000","1397","DHE","T9","38",0.336,38
"2001","1397","DHE","T9","46",0.285,46
"2002","1397","DHE","T9","54",0.627,54
"2003","1397","DHE","T9","60",0.706,60
"2004","1397","DHE","T9","67",0.719,67
"2005","1398","DHE","T9","11",0.397,11
"2006","1398","DHE","T9","18",0.133,18
"2007","1398","DHE","T9","24",0.219,24
"2008","1398","DHE","T9","38",0.274,38
"2009","1398","DHE","T9","46",0.207,46
"2010","1398","DHE","T9","54",0.375,54
"2011","1398","DHE","T9","60",0.629,60
"2012","1398","DHE","T9","67",0.672,67
"2013","1399","DHE","T9","11",0.08,11
"2014","1399","DHE","T9","18",0.148,18
"2015","1399","DHE","T9","24",0.225,24
"2016","1399","DHE","T9","38",0.267,38
"2017","1399","DHE","T9","46",0.442,46
"2018","1399","DHE","T9","54",0.697,54
"2019","1399","DHE","T9","60",0.66,60
"2020","1399","DHE","T9","67",0.94,67
"2021","1400","DHE","T9","11",0.042,11
"2022","1400","DHE","T9","18",0.054,18
"2023","1400","DHE","T9","24",0.126,24
"2024","1400","DHE","T9","38",0.078,38
"2025","1400","DHE","T9","46",0.08,46
"2026","1400","DHE","T9","54",0.115,54
"2027","1400","DHE","T9","60",0.244,60
"2028","1400","DHE","T9","67",0.12,67
"2029","1401","DHE","T9","11",0.168,11
"2030","1401","DHE","T9","18",0.209,18
"2031","1401","DHE","T9","24",0.204,24
"2032","1401","DHE","T9","38",0.216,38
"2033","1401","DHE","T9","46",0.317,46
"2034","1401","DHE","T9","54",0.543,54
"2035","1401","DHE","T9","60",0.395,60
"2036","1401","DHE","T9","67",0.309,67
"2037","1402","DHE","T9","11",0.146,11
"2038","1402","DHE","T9","18",0.162,18
"2039","1402","DHE","T9","24",0.207,24
"2040","1402","DHE","T9","38",0.372,38
"2041","1404","DHE","T9","11",0.145,11
"2042","1404","DHE","T9","18",0.172,18
"2043","1404","DHE","T9","24",0.26,24
"2044","1404","DHE","T9","38",0.365,38
"2045","1404","DHE","T9","46",0.345,46
"2046","1404","DHE","T9","54",0.603,54
"2047","1404","DHE","T9","60",0.703,60
"2048","1404","DHE","T9","67",0.775,67
"2049","1405","DHE","T9","11",0.17,11
"2050","1405","DHE","T9","18",0.217,18
"2051","1405","DHE","T9","24",0.193,24
"2052","1405","DHE","T9","38",0.391,38
"2053","1405","DHE","T9","46",0.338,46
"2054","1405","DHE","T9","54",0.79,54
"2055","1405","DHE","T9","60",0.726,60
"2056","1405","DHE","T9","67",0.986,67
"2057","1406","DHE","T9","11",0.113,11
"2058","1406","DHE","T9","18",0.208,18
"2059","1406","DHE","T9","24",0.22,24
"2060","1406","DHE","T9","38",0.187,38
"2061","1406","DHE","T9","46",0.086,46
"2062","1406","DHE","T9","54",0.137,54
"2063","1406","DHE","T9","60",0.144,60
"2064","1406","DHE","T9","67",0.11,67
"2065","1407","DHE","T9","11",0.276,11
"2066","1407","DHE","T9","18",0.283,18
"2067","1407","DHE","T9","24",0.281,24
"2068","1407","DHE","T9","38",0.439,38
"2069","1407","DHE","T9","46",0.414,46
"2070","1407","DHE","T9","54",0.616,54
"2071","1407","DHE","T9","60",0.762,60
"2072","1407","DHE","T9","67",0.974,67
"2073","1408","DHE","T9","11",0.103,11
"2074","1408","DHE","T9","18",0.184,18
"2075","1408","DHE","T9","24",0.282,24
"2076","1408","DHE","T9","38",0.243,38
"2077","1408","DHE","T9","46",0.235,46
"2078","1408","DHE","T9","54",0.194,54
"2079","1408","DHE","T9","60",0.182,60
"2080","1408","DHE","T9","67",0.187,67
"2081","1409","DHE","T9","11",0.05,11
"2082","1409","DHE","T9","18",0.058,18
"2083","1409","DHE","T9","24",0.057,24
"2084","1409","DHE","T9","38",0.067,38
"2085","1410","DHE","T9","11",0.25,11
"2086","1410","DHE","T9","18",0.093,18
"2087","1410","DHE","T9","24",0.148,24
"2088","1410","DHE","T9","38",0.202,38
"2089","1410","DHE","T9","46",0.326,46
"2090","1410","DHE","T9","54",0.436,54
"2091","1410","DHE","T9","60",0.583,60
"2092","1410","DHE","T9","67",0.614,67
"2093","1411","DHE","T9","11",0.04,11
"2094","1411","DHE","T9","18",0.048,18
"2095","1411","DHE","T9","24",0.063,24
"2096","1411","DHE","T9","38",0.067,38
"2097","1411","DHE","T9","46",0.061,46
"2098","1411","DHE","T9","54",0.111,54
"2099","1411","DHE","T9","60",0.128,60
"2100","1411","DHE","T9","67",0.066,67
"2101","1412","DHE","T9","11",0.316,11
"2102","1412","DHE","T9","18",0.137,18
"2103","1412","DHE","T9","24",0.159,24
"2104","1412","DHE","T9","38",0.247,38
"2105","1412","DHE","T9","46",0.214,46
"2106","1412","DHE","T9","54",0.407,54
"2107","1412","DHE","T9","60",0.421,60
"2108","1412","DHE","T9","67",0.502,67
"2109","1413","DHE","T9","11",0.074,11
"2110","1413","DHE","T9","18",0.052,18
"2111","1413","DHE","T9","24",0.067,24
"2112","1414","DHE","T9","11",0.064,11
"2113","1414","DHE","T9","18",0.111,18
"2114","1414","DHE","T9","24",0.172,24
"2115","1414","DHE","T9","38",0.146,38
"2116","1414","DHE","T9","46",0.162,46
"2117","1414","DHE","T9","54",0.315,54
"2118","1414","DHE","T9","60",0.424,60
"2119","1414","DHE","T9","67",0.441,67
"2120","1415","DHE","T9","11",0.077,11
"2121","1415","DHE","T9","18",0.106,18
"2122","1415","DHE","T9","24",0.056,24
"2123","1415","DHE","T9","38",0.056,38
"2124","1415","DHE","T9","46",0.072,46
"2125","1415","DHE","T9","54",0.1,54
"2126","1415","DHE","T9","60",0.143,60
"2127","1415","DHE","T9","67",0.071,67
"2128","1416","DHE","T9","11",0.188,11
"2129","1416","DHE","T9","18",0.125,18
"2130","1416","DHE","T9","24",0.214,24
"2131","1416","DHE","T9","38",0.205,38
"2132","1416","DHE","T9","46",0.125,46
"2133","1416","DHE","T9","54",0.172,54
"2134","1416","DHE","T9","60",0.214,60
"2135","1416","DHE","T9","67",0.274,67
"2136","1420","DHE","T9","11",0.062,11
"2137","1420","DHE","T9","18",0.168,18
"2138","1420","DHE","T9","24",0.147,24
"2139","1420","DHE","T9","38",0.135,38
"2140","1420","DHE","T9","46",0.182,46
"2141","1420","DHE","T9","54",0.141,54
"2142","1420","DHE","T9","60",0.222,60
"2143","1420","DHE","T9","67",0.141,67
"2144","1421","DHE","T9","11",0.217,11
"2145","1421","DHE","T9","18",0.21,18
"2146","1421","DHE","T9","24",0.248,24
"2147","1421","DHE","T9","38",0.216,38
"2148","1421","DHE","T9","46",0.165,46
"2149","1421","DHE","T9","54",0.289,54
"2150","1421","DHE","T9","60",0.412,60
"2151","1421","DHE","T9","67",0.399,67
"2152","1422","DHE","T9","11",0.194,11
"2153","1926","CHE+DWT","T12","11",0.327,11
"2154","1926","CHE+DWT","T12","18",0.407,18
"2155","1926","CHE+DWT","T12","24",0.372,24
"2156","1926","CHE+DWT","T12","38",0.343,38
"2157","1926","CHE+DWT","T12","46",0.749,46
"2158","1926","CHE+DWT","T12","54",1.14,54
"2159","1926","CHE+DWT","T12","60",1.946,60
"2160","1926","CHE+DWT","T12","67",2.028,67
"2161","1927","CHE+DWT","T12","11",0.255,11
"2162","1927","CHE+DWT","T12","18",0.285,18
"2163","1927","CHE+DWT","T12","24",0.332,24
"2164","1927","CHE+DWT","T12","38",0.207,38
"2165","1927","CHE+DWT","T12","46",0.523,46
"2166","1927","CHE+DWT","T12","54",0.987,54
"2167","1927","CHE+DWT","T12","60",1.175,60
"2168","1927","CHE+DWT","T12","67",1.538,67
"2169","1928","CHE+DWT","T12","11",0.361,11
"2170","1928","CHE+DWT","T12","18",0.451,18
"2171","1928","CHE+DWT","T12","24",0.469,24
"2172","1928","CHE+DWT","T12","38",0.393,38
"2173","1928","CHE+DWT","T12","46",0.645,46
"2174","1928","CHE+DWT","T12","54",1.154,54
"2175","1928","CHE+DWT","T12","60",1.387,60
"2176","1928","CHE+DWT","T12","67",2.091,67
"2177","1929","CHE+DWT","T12","11",0.201,11
"2178","1929","CHE+DWT","T12","18",0.173,18
"2179","1929","CHE+DWT","T12","24",0.198,24
"2180","1929","CHE+DWT","T12","38",0.164,38
"2181","1929","CHE+DWT","T12","46",0.345,46
"2182","1929","CHE+DWT","T12","54",0.655,54
"2183","1929","CHE+DWT","T12","60",0.792,60
"2184","1929","CHE+DWT","T12","67",0.972,67
"2185","1930","CHE+DWT","T12","11",0.346,11
"2186","1930","CHE+DWT","T12","18",0.372,18
"2187","1930","CHE+DWT","T12","24",0.323,24
"2188","1931","CHE+DWT","T12","11",0.432,11
"2189","1931","CHE+DWT","T12","18",0.375,18
"2190","1931","CHE+DWT","T12","24",0.5,24
"2191","1932","CHE+DWT","T12","11",0.453,11
"2192","1932","CHE+DWT","T12","18",0.405,18
"2193","1932","CHE+DWT","T12","24",0.33,24
"2194","1933","CHE+DWT","T12","11",0.225,11
"2195","1933","CHE+DWT","T12","18",0.154,18
"2196","1933","CHE+DWT","T12","24",0.239,24
"2197","1933","CHE+DWT","T12","38",0.131,38
"2198","1933","CHE+DWT","T12","46",0.283,46
"2199","1933","CHE+DWT","T12","54",0.591,54
"2200","1933","CHE+DWT","T12","60",0.873,60
"2201","1933","CHE+DWT","T12","67",1.461,67
"2202","1937","CHE+DWT","T12","11",0.265,11
"2203","1937","CHE+DWT","T12","18",0.293,18
"2204","1937","CHE+DWT","T12","24",0.332,24
"2205","1937","CHE+DWT","T12","38",0.48,38
"2206","1937","CHE+DWT","T12","46",0.727,46
"2207","1937","CHE+DWT","T12","54",1.328,54
"2208","1937","CHE+DWT","T12","60",2.097,60
"2209","1937","CHE+DWT","T12","67",1.687,67
"2210","1938","CHE+DWT","T12","11",0.093,11
"2211","1938","CHE+DWT","T12","18",0.067,18
"2212","1938","CHE+DWT","T12","24",0.048,24
"2213","1939","CHE+DWT","T12","11",0.105,11
"2214","1939","CHE+DWT","T12","18",0.179,18
"2215","1939","CHE+DWT","T12","24",0.131,24
"2216","1940","CHE+DWT","T12","11",0.213,11
"2217","1940","CHE+DWT","T12","18",0.252,18
"2218","1940","CHE+DWT","T12","24",0.253,24
"2219","1940","CHE+DWT","T12","38",0.354,38
"2220","1940","CHE+DWT","T12","46",0.426,46
"2221","1940","CHE+DWT","T12","54",0.734,54
"2222","1940","CHE+DWT","T12","60",0.81,60
"2223","1940","CHE+DWT","T12","67",0.971,67
"2224","1943","CHE+DWT","T12","11",0.033,11
"2225","1943","CHE+DWT","T12","18",0.062,18
"2226","1943","CHE+DWT","T12","24",0.057,24
"2227","1943","CHE+DWT","T12","38",0.099,38
"2228","1943","CHE+DWT","T12","46",0.137,46
"2229","1943","CHE+DWT","T12","54",0.191,54
"2230","1943","CHE+DWT","T12","60",0.273,60
"2231","1943","CHE+DWT","T12","67",0.254,67
"2232","1944","CHE+DWT","T12","11",0.107,11
"2233","1944","CHE+DWT","T12","18",0.125,18
"2234","1945","CHE+DWT","T12","11",0.241,11
"2235","1945","CHE+DWT","T12","18",0.337,18
"2236","1946","CHE+DWT","T12","11",0.241,11
"2237","1946","CHE+DWT","T12","18",0.261,18
"2238","1948","CHE+DWT","T12","11",0.351,11
"2239","1948","CHE+DWT","T12","18",0.405,18
"2240","1948","CHE+DWT","T12","24",0.389,24
"2241","1949","CHE+DWT","T12","11",0.296,11
"2242","1949","CHE+DWT","T12","18",0.319,18
"2243","1949","CHE+DWT","T12","24",0.339,24
"2244","1950","CHE+DWT","T12","11",0.162,11
"2245","1950","CHE+DWT","T12","18",0.13,18
"2246","1950","CHE+DWT","T12","24",0.153,24
"2247","1950","CHE+DWT","T12","38",0.203,38
"2248","1950","CHE+DWT","T12","46",0.328,46
"2249","1950","CHE+DWT","T12","54",0.439,54
"2250","1950","CHE+DWT","T12","60",0.452,60
"2251","1950","CHE+DWT","T12","67",0.549,67
"2252","1951","CHE+DWT","T12","11",0.402,11
"2253","1951","CHE+DWT","T12","18",0.341,18
"2254","1951","CHE+DWT","T12","24",0.437,24
"2255","1952","CHE+DWT","T12","11",0.179,11
"2256","1952","CHE+DWT","T12","18",0.213,18
"2257","1952","CHE+DWT","T12","24",2.024,24
"2258","1954","CHE+DWT","T12","11",0.282,11
"2259","1954","CHE+DWT","T12","18",0.276,18
"2260","1954","CHE+DWT","T12","24",0.315,24
"2261","1956","CHE+DWT","T12","11",0.224,11
"2262","1956","CHE+DWT","T12","18",0.389,18
"2263","1956","CHE+DWT","T12","24",0.317,24
"2264","1956","CHE+DWT","T12","38",0.193,38
"2265","1956","CHE+DWT","T12","46",0.536,46
"2266","1956","CHE+DWT","T12","54",0.651,54
"2267","1956","CHE+DWT","T12","60",1.197,60
"2268","1956","CHE+DWT","T12","67",1.439,67
"2269","1957","CHE+DWT","T12","11",0.276,11
"2270","1957","CHE+DWT","T12","18",0.24,18
"2271","1957","CHE+DWT","T12","24",0.264,24
"2272","1958","CHE+DWT","T12","11",0.257,11
"2273","1958","CHE+DWT","T12","18",0.281,18
"2274","1958","CHE+DWT","T12","24",0.127,24
"2275","1959","CHE+DWT","T12","11",0.092,11
"2276","1959","CHE+DWT","T12","18",0.177,18
"2277","1960","CHE+DWT","T12","11",0.107,11
"2278","1960","CHE+DWT","T12","18",0.331,18
"2279","1961","CHE+DWT","T12","11",0.09,11
"2280","1961","CHE+DWT","T12","18",0.356,18
"2281","1961","CHE+DWT","T12","24",0.33,24
"2282","1964","CHE+DWT","T12","11",0.229,11
"2283","1964","CHE+DWT","T12","18",0.162,18
"2284","1964","CHE+DWT","T12","24",0.151,24
"2285","1965","CHE+DWT","T12","11",0.061,11
"2286","1965","CHE+DWT","T12","18",0.06,18
"2287","1965","CHE+DWT","T12","24",0.06,24
"2288","1966","CHE+DWT","T12","11",0.223,11
"2289","1966","CHE+DWT","T12","18",0.065,18
"2290","1966","CHE+DWT","T12","24",0.166,24
"2291","1967","CHE+DWT","T12","11",0.281,11
"2292","1967","CHE+DWT","T12","18",0.334,18
"2293","1967","CHE+DWT","T12","24",0.42,24
"2294","1968","CHE+DWT","T12","11",0.416,11
"2295","1968","CHE+DWT","T12","18",0.363,18
"2296","1968","CHE+DWT","T12","24",0.376,24
"2297","1969","CHE+DWT","T12","11",0.32,11
"2298","1969","CHE+DWT","T12","18",0.439,18
"2299","1969","CHE+DWT","T12","24",0.403,24
"2300","1970","CHE+DWT","T12","11",0.407,11
"2301","1970","CHE+DWT","T12","18",0.369,18
"2302","1970","CHE+DWT","T12","24",0.324,24
"2303","1970","CHE+DWT","T12","38",0.317,38
"2304","1970","CHE+DWT","T12","46",0.63,46
"2305","1970","CHE+DWT","T12","54",1.027,54
"2306","1970","CHE+DWT","T12","60",1.684,60
"2307","1970","CHE+DWT","T12","67",2.488,67
"2308","1971","CHE+DWT","T12","11",0.235,11
"2309","1971","CHE+DWT","T12","18",0.231,18
"2310","1971","CHE+DWT","T12","24",0.202,24
"2311","1971","CHE+DWT","T12","38",0.164,38
"2312","1971","CHE+DWT","T12","46",0.349,46
"2313","1971","CHE+DWT","T12","54",0.528,54
"2314","1971","CHE+DWT","T12","60",0.874,60
"2315","1971","CHE+DWT","T12","67",0.717,67
"2316","1973","CHE+DWT","T12","11",0.195,11
"2317","1974","CHE+DWT","T12","11",0.247,11
"2318","1975","CHE+DWT","T12","11",0.214,11
"2319","1976","CHE+DWT","T12","11",0.135,11
"2320","1977","CHE+DWT","T12","11",0.281,11
"2321","1978","CHE+DWT","T12","11",0.229,11
"2322","1979","CHE+DWT","T12","11",0.061,11
"2323","1980","CHE+DWT","T12","11",0.397,11
"2324","1981","CHE+DWT","T12","11",0.126,11
"2325","1982","CHE+DWT","T12","11",0.148,11
"2326","1983","CHE+DWT","T12","11",0.255,11
"2327","1984","CHE+DWT","T12","11",0.226,11
"2328","1986","CHE+DWT","T12","11",0.161,11
"2329","1986","CHE+DWT","T12","18",0.251,18
"2330","1986","CHE+DWT","T12","24",0.254,24
"2331","1986","CHE+DWT","T12","38",0.171,38
"2332","1986","CHE+DWT","T12","46",0.488,46
"2333","1986","CHE+DWT","T12","54",0.373,54
"2334","1986","CHE+DWT","T12","60",0.676,60
"2335","1986","CHE+DWT","T12","67",0.311,67
"2336","1615","CHE+DHE","T14","11",0.277,11
"2337","1615","CHE+DHE","T14","18",0.161,18
"2338","1615","CHE+DHE","T14","24",0.161,24
"2339","1615","CHE+DHE","T14","38",0.465,38
"2340","1615","CHE+DHE","T14","46",0.655,46
"2341","1615","CHE+DHE","T14","54",0.719,54
"2342","1615","CHE+DHE","T14","60",0.762,60
"2343","1615","CHE+DHE","T14","67",0.99,67
"2344","1616","CHE+DHE","T14","11",0.147,11
"2345","1616","CHE+DHE","T14","18",0.154,18
"2346","1616","CHE+DHE","T14","24",0.124,24
"2347","1616","CHE+DHE","T14","38",0.147,38
