"","Recruit_ID","Treatment","Tank","Day","polyp_area","nDay","last"
"8891","1425","CWT+DHE","T11","60",1.189,60,"False"
"8892","1426","CWT+DHE","T11","60",1.75,60,"False"
"8893","1427","CWT+DHE","T11","60",2.056,60,"False"
"8894","1428","CWT+DHE","T11","60",2.338,60,"False"
"8895","1429","CWT+DHE","T11","60",0.842,60,"False"
"8896","1430","CWT+DHE","T11","60",1.021,60,"False"
"8897","1431","CWT+DHE","T11","60",1.042,60,"False"
"8898","1432","CWT+DHE","T11","60",0.319,60,"False"
"8899","1434","CWT+DHE","T11","60",1.396,60,"False"
"8900","1435","CWT+DHE","T11","60",2.051,60,"False"
"8901","1436","CWT+DHE","T11","60",0.809,60,"False"
"8902","1437","CWT+DHE","T11","60",1.483,60,"False"
"8903","1441","CWT+DHE","T11","60",3.303,60,"False"
"8904","1442","CWT+DHE","T11","60",3.144,60,"False"
"8905","1443","CWT+DHE","T11","60",0.879,60,"False"
"8906","1445","CWT+DHE","T11","60",1.134,60,"False"
"8907","1446","CWT+DHE","T11","60",1.577,60,"False"
"8908","1447","CWT+DHE","T11","60",3.169,60,"False"
"8909","1449","CWT+DHE","T11","60",1.608,60,"False"
"8910","1450","CWT+DHE","T11","60",1.443,60,"False"
"8911","1451","CWT+DHE","T11","60",0.426,60,"False"
"8912","1455","CWT+DHE","T11","60",1.099,60,"False"
"8913","1459","CWT+DHE","T11","60",0.37,60,"False"
"8914","1465","CWT+DHE","T11","60",0.204,60,"False"
"8915","1475","CWT+DHE","T11","60",3.09,60,"False"
"8916","1482","CWT+DHE","T11","60",0.133,60,"False"
"8917","1484","CWT+DHE","T11","60",0.269,60,"False"
"8918","1495","CWT+DHE","T11","60",0.476,60,"False"
"8919","1496","CWT+DHE","T11","60",0.521,60,"False"
"8920","1497","CWT+DHE","T11","60",0.684,60,"False"
"8921","1498","CWT+DHE","T11","60",1.058,60,"False"
"8922","1499","CWT+DHE","T11","60",1.319,60,"False"
"8923","1503","CWT+DHE","T11","60",0.183,60,"False"
"8924","1504","CWT+DHE","T11","60",2.959,60,"False"
"8925","1506","CWT+DHE","T11","60",0.517,60,"False"
"8926","1507","CWT+DHE","T11","60",0.763,60,"False"
"8927","1508","CWT+DHE","T11","60",0.395,60,"False"
"8928","1511","CWT+DHE","T11","60",0.613,60,"False"
"8929","1513","CWT+DHE","T11","60",1.415,60,"False"
"8930","1515","CWT+DHE","T11","60",0.9,60,"False"
"8931","1516","CWT+DHE","T11","60",0.271,60,"False"
"8932","1517","CWT+DHE","T11","60",1.014,60,"False"
"8933","1518","CWT+DHE","T11","60",1.397,60,"False"
"8934","1519","CWT+DHE","T11","60",0.372,60,"False"
"8935","1520","CWT+DHE","T11","60",0.257,60,"False"
"8936","1521","CWT+DHE","T11","60",0.445,60,"False"
"8937","1531","CWT+DHE","T11","60",1.717,60,"False"
"8938","1536","CHE+DHE","T6","60",2.281,60,"False"
"8939","1539","CHE+DHE","T6","60",0.739,60,"False"
"8940","1540","CHE+DHE","T6","60",2.454,60,"False"
"8941","1541","CHE+DHE","T6","60",0.507,60,"False"
"8942","1544","CHE+DHE","T6","60",0.731,60,"False"
"8943","1553","CHE+DHE","T6","60",0.503,60,"False"
"8944","1554","CHE+DHE","T6","60",1.077,60,"False"
"8945","1556","CHE+DHE","T6","60",1.082,60,"False"
"8946","1562","CHE+DHE","T6","60",0.648,60,"False"
"8947","1590","CHE+DHE","T6","60",0.56,60,"False"
"8948","1603","CHE+DHE","T6","60",2.239,60,"False"
"8949","1605","CHE+DHE","T6","60",1.076,60,"False"
"8950","1606","CHE+DHE","T6","60",0.933,60,"False"
"8951","1607","CHE+DHE","T6","60",0.958,60,"False"
"8952","1636","CHE+DHE","T6","60",2.134,60,"False"
"8953","1637","CHE+DHE","T6","60",1.654,60,"False"
"8954","1640","CHE+DHE","T6","60",1.539,60,"False"
"8955","1641","CHE+DHE","T6","60",1.483,60,"False"
"8956","1647","CHE+DHE","T6","60",0.809,60,"False"
"8957","1655","CHE+DHE","T6","60",0.75,60,"False"
"8958","1660","CHE+DHE","T6","60",1.705,60,"False"
"8959","1661","CHE+DHE","T6","60",2.204,60,"False"
"8960","1662","CHE+DHE","T6","60",1.787,60,"False"
"8961","1664","CHE+DHE","T6","60",0.881,60,"False"
"8962","1665","CHE+DHE","T6","60",1.897,60,"False"
"8963","1672","CHE+DHE","T6","60",0.069,60,"False"
"8964","1355","DHE","T9","60",2.494,60,"False"
"8965","1356","DHE","T9","60",1.169,60,"False"
"8966","1357","DHE","T9","60",1.065,60,"False"
"8967","1363","DHE","T9","60",0.819,60,"False"
"8968","1376","DHE","T9","60",0.465,60,"False"
"8969","1377","DHE","T9","60",0.238,60,"False"
"8970","1380","DHE","T9","60",1.031,60,"False"
"8971","1383","DHE","T9","60",0.963,60,"False"
"8972","1384","DHE","T9","60",0.229,60,"False"
"8973","1385","DHE","T9","60",0.604,60,"False"
"8974","1386","DHE","T9","60",0.507,60,"False"
"8975","1392","DHE","T9","60",0.931,60,"False"
"8976","1394","DHE","T9","60",0.289,60,"False"
"8977","1397","DHE","T9","60",0.706,60,"False"
"8978","1398","DHE","T9","60",0.629,60,"False"
"8979","1399","DHE","T9","60",0.66,60,"False"
"8980","1400","DHE","T9","60",0.244,60,"False"
"8981","1401","DHE","T9","60",0.395,60,"False"
"8982","1404","DHE","T9","60",0.703,60,"False"
"8983","1405","DHE","T9","60",0.726,60,"False"
"8984","1406","DHE","T9","60",0.144,60,"False"
"8985","1407","DHE","T9","60",0.762,60,"False"
"8986","1408","DHE","T9","60",0.182,60,"False"
"8987","1410","DHE","T9","60",0.583,60,"False"
"8988","1411","DHE","T9","60",0.128,60,"False"
"8989","1412","DHE","T9","60",0.421,60,"False"
"8990","1414","DHE","T9","60",0.424,60,"False"
"8991","1415","DHE","T9","60",0.143,60,"False"
"8992","1416","DHE","T9","60",0.214,60,"False"
"8993","1420","DHE","T9","60",0.222,60,"False"
"8994","1421","DHE","T9","60",0.412,60,"False"
"8995","1926","CHE+DWT","T12","60",1.946,60,"False"
"8996","1927","CHE+DWT","T12","60",1.175,60,"False"
"8997","1928","CHE+DWT","T12","60",1.387,60,"False"
"8998","1929","CHE+DWT","T12","60",0.792,60,"False"
"8999","1933","CHE+DWT","T12","60",0.873,60,"False"
"9000","1937","CHE+DWT","T12","60",2.097,60,"False"
"9001","1940","CHE+DWT","T12","60",0.81,60,"False"
"9002","1943","CHE+DWT","T12","60",0.273,60,"False"
"9003","1950","CHE+DWT","T12","60",0.452,60,"False"
"9004","1956","CHE+DWT","T12","60",1.197,60,"False"
"9005","1970","CHE+DWT","T12","60",1.684,60,"False"
"9006","1971","CHE+DWT","T12","60",0.874,60,"False"
"9007","1986","CHE+DWT","T12","60",0.676,60,"False"
"9008","1615","CHE+DHE","T14","60",0.762,60,"False"
"9009","1616","CHE+DHE","T14","60",0.329,60,"False"
"9010","1633","CHE+DHE","T14","60",0.333,60,"False"
"9011","1761","CHE+DHE","T14","60",1.446,60,"False"
"9012","1763","CHE+DHE","T14","60",1.303,60,"False"
"9013","1764","CHE+DHE","T14","60",0.999,60,"False"
"9014","1767","CHE+DHE","T14","60",1.326,60,"False"
"9015","1771","CHE+DHE","T14","60",1.592,60,"False"
"9016","1774","CHE+DHE","T14","60",1.284,60,"False"
"9017","1777","CHE+DHE","T14","60",1.819,60,"False"
"9018","1780","CHE+DHE","T14","60",0.776,60,"False"
"9019","1806","CHE+DHE","T14","60",0.678,60,"False"
"9020","1810","CHE+DHE","T14","60",0.368,60,"False"
"9021","1814","CHE+DHE","T14","60",1.211,60,"False"
"9022","1825","CHE+DHE","T14","60",0.794,60,"False"
"9023","1827","CHE+DHE","T14","60",1.413,60,"False"
"9024","1839","CHE+DHE","T14","60",0.217,60,"False"
"9025","1840","CHE+DHE","T14","60",1.155,60,"False"
"9026","1841","CHE+DHE","T14","60",1.26,60,"False"
"9027","1848","CHE+DHE","T14","60",1.8,60,"False"
"9028","1849","CHE+DHE","T14","60",1.043,60,"False"
"9029","1850","CHE+DHE","T14","60",1.105,60,"False"
"9030","1851","CHE+DHE","T14","60",0.914,60,"False"
"9031","1854","CHE+DHE","T14","60",0.737,60,"False"
"9032","1855","CHE+DHE","T14","60",1.373,60,"False"
"9033","1856","CHE+DHE","T14","60",2.35,60,"False"
"9034","1857","CHE+DHE","T14","60",1.78,60,"False"
"9035","1858","CHE+DHE","T14","60",1.743,60,"False"
"9036","1859","CHE+DHE","T14","60",2.126,60,"False"
"9037","1860","CHE+DHE","T14","60",0.273,60,"False"
"9038","1861","CHE+DHE","T14","60",2.882,60,"False"
"9039","1862","CHE+DHE","T14","60",1.601,60,"False"
"9040","1863","CHE+DHE","T14","60",1.148,60,"False"
"9041","1864","CHE+DHE","T14","60",2.127,60,"False"
"9042","1866","CHE+DHE","T14","60",1.087,60,"False"
"9043","1873","CHE+DHE","T14","60",0.66,60,"False"
"9044","1876","CHE+DHE","T14","60",1.331,60,"False"
"9045","1878","CHE+DHE","T14","60",0.766,60,"False"
"9046","1879","CHE+DHE","T14","60",1.425,60,"False"
"9047","1880","CHE+DHE","T14","60",1.294,60,"False"
"9048","1884","CHE+DHE","T14","60",0.475,60,"False"
"9049","1887","CHE+DHE","T14","60",1.376,60,"False"
"9050","1888","CHE+DHE","T14","60",0.439,60,"False"
"9051","1889","CHE+DHE","T14","60",0.611,60,"False"
"9052","1894","CHE+DHE","T14","60",1.004,60,"False"
"9053","1896","CHE+DHE","T14","60",0.682,60,"False"
"9054","1897","CHE+DHE","T14","60",0.263,60,"False"
"9055","1898","CHE+DHE","T14","60",1.457,60,"False"
"9056","1899","CHE+DHE","T14","60",0.827,60,"False"
"9057","1901","CHE+DHE","T14","60",0.384,60,"False"
"9058","1904","CHE+DHE","T14","60",1.917,60,"False"
"9059","1905","CHE+DHE","T14","60",2.125,60,"False"
"9060","1906","CHE+DHE","T14","60",2.653,60,"False"
"9061","1907","CHE+DHE","T14","60",2.163,60,"False"
"9062","1908","CHE+DHE","T14","60",1.718,60,"False"
"9063","1910","CHE+DHE","T14","60",2.06,60,"False"
"9064","1911","CHE+DHE","T14","60",1.078,60,"False"
"9065","1912","CHE+DHE","T14","60",1.018,60,"False"
"9066","1915","CHE+DHE","T14","60",1.44,60,"False"
"9067","1921","CHE+DHE","T14","60",0.743,60,"False"
"9068","1924","CHE+DHE","T14","60",0.721,60,"False"
"9069","1925","CHE+DHE","T14","60",0.728,60,"False"
"9070","2058","CHE+DHE","T14","60",0.355,60,"False"
"9071","2059","CHE+DHE","T14","60",0.62,60,"False"
"9072","2093","CWT+DHE","T15","60",1.632,60,"False"
"9073","2094","CWT+DHE","T15","60",1.714,60,"False"
"9074","2095","CWT+DHE","T15","60",0.831,60,"False"
"9075","2096","CWT+DHE","T15","60",1.707,60,"False"
"9076","2098","CWT+DHE","T15","60",2.924,60,"False"
"9077","2104","CWT+DHE","T15","60",0.682,60,"False"
"9078","2108","CWT+DHE","T15","60",0.687,60,"False"
"9079","2113","CWT+DHE","T15","60",0.934,60,"False"
"9080","2115","CWT+DHE","T15","60",0.56,60,"False"
"9081","2116","CWT+DHE","T15","60",0.526,60,"False"
"9082","1991","CWT+DWT","T13","60",1.002,60,"False"
"9083","1992","CWT+DWT","T13","60",1.874,60,"False"
"9084","1993","CWT+DWT","T13","60",1.347,60,"False"
"9085","1998","CWT+DWT","T13","60",3.306,60,"False"
"9086","1999","CWT+DWT","T13","60",3.001,60,"False"
"9087","2000","CWT+DWT","T13","60",2.817,60,"False"
"9088","2003","CWT+DWT","T13","60",0.538,60,"False"
"9089","2005","CWT+DWT","T13","60",2.794,60,"False"
"9090","2006","CWT+DWT","T13","60",2.254,60,"False"
"9091","2008","CWT+DWT","T13","60",0.961,60,"False"
"9092","2009","CWT+DWT","T13","60",1.037,60,"False"
"9093","2010","CWT+DWT","T13","60",2.096,60,"False"
"9094","2012","CWT+DWT","T13","60",1.81,60,"False"
"9095","2013","CWT+DWT","T13","60",1.697,60,"False"
"9096","2014","CWT+DWT","T13","60",1.611,60,"False"
"9097","2015","CWT+DWT","T13","60",0.417,60,"True"
"9098","2022","CWT+DWT","T13","60",1.497,60,"False"
"9099","2023","CWT+DWT","T13","60",2.255,60,"False"
"9100","2024","CWT+DWT","T13","60",0.394,60,"False"
"9101","2025","CWT+DWT","T13","60",0.599,60,"False"
"9102","2026","CWT+DWT","T13","60",3.923,60,"False"
"9103","2027","CWT+DWT","T13","60",1.041,60,"False"
"9104","2031","CWT+DWT","T13","60",1.072,60,"False"
"9105","2032","CWT+DWT","T13","60",1.491,60,"False"
"9106","2033","CWT+DWT","T13","60",6.36,60,"False"
"9107","2035","CWT+DWT","T13","60",1.554,60,"False"
"9108","2038","CWT+DWT","T13","60",0.388,60,"False"
"9109","2039","CWT+DWT","T13","60",2.443,60,"False"
"9110","2042","CWT+DWT","T13","60",0.815,60,"False"
"9111","2043","CWT+DWT","T13","60",1.18,60,"False"
"9112","2044","CWT+DWT","T13","60",2.336,60,"False"
"9113","2045","CWT+DWT","T13","60",0.195,60,"True"
"9114","2046","CWT+DWT","T13","60",0.868,60,"False"
"9115","2047","CWT+DWT","T13","60",1.704,60,"False"
"9116","2048","CWT+DWT","T13","60",0.743,60,"False"
"9117","2051","CWT+DWT","T13","60",0.276,60,"False"
"9118","2053","CWT+DWT","T13","60",0.375,60,"False"
"9119","2054","CWT+DWT","T13","60",1.551,60,"False"
"9120","2055","CWT+DWT","T13","60",0.733,60,"False"
"9121","2080","CWT+DWT","T13","60",0.434,60,"False"
"9122","2081","CWT+DWT","T13","60",0.118,60,"False"
"9123","2259","CWT","T16","60",0.269,60,"False"
"9124","2262","CWT","T16","60",0.295,60,"False"
"9125","2263","CWT","T16","60",0.525,60,"False"
"9126","2264","CWT","T16","60",1.322,60,"False"
"9127","2267","CWT","T16","60",0.414,60,"False"
"9128","2269","CWT","T16","60",0.507,60,"False"
"9129","2272","CWT","T16","60",0.805,60,"False"
"9130","2274","CWT","T16","60",0.62,60,"False"
"9131","2281","CWT","T16","60",0.579,60,"False"
"9132","2283","CWT","T16","60",0.617,60,"False"
"9133","2284","CWT","T16","60",0.584,60,"False"
"9134","2293","CWT","T16","60",0.686,60,"False"
"9135","2294","CWT","T16","60",0.289,60,"False"
"9136","2298","CWT","T16","60",0.321,60,"False"
"9137","2299","CWT","T16","60",0.399,60,"False"
"9138","2300","CWT","T16","60",0.516,60,"False"
"9139","2306","CWT","T16","60",0.442,60,"False"
"9140","2308","CWT","T16","60",0.394,60,"False"
"9141","2311","CWT","T16","60",0.236,60,"False"
"9142","2315","CWT","T16","60",0.692,60,"False"
"9143","2317","CWT","T16","60",1.135,60,"False"
"9144","2318","CWT","T16","60",0.255,60,"False"
"9145","2319","CWT","T16","60",0.341,60,"False"
"9146","2320","CWT","T16","60",0.111,60,"False"
"9147","2321","CWT","T16","60",0.532,60,"False"
"9148","2322","CWT","T16","60",0.133,60,"False"
"9149","2323","CWT","T16","60",0.049,60,"False"
"9150","2324","CWT","T16","60",0.297,60,"False"
"9151","2325","CWT","T16","60",0.525,60,"False"
"9152","2326","CWT","T16","60",0.547,60,"False"
"9153","2330","CWT","T16","60",0.4,60,"False"
"9154","2343","CWT","T16","60",0.187,60,"False"
"9155","2345","CWT","T16","60",0.14,60,"False"
"9156","2347","CWT","T16","60",0.681,60,"False"
"9157","2348","CWT","T16","60",0.446,60,"False"
"9158","2350","CWT","T16","60",0.344,60,"False"
"9159","2351","CWT","T16","60",0.338,60,"False"
"9160","2352","CWT","T16","60",0.279,60,"False"
"9161","2353","CWT","T16","60",0.506,60,"False"
"9162","2355","CWT","T16","60",1.046,60,"False"
"9163","2356","CWT","T16","60",0.441,60,"False"
"9164","2357","CWT","T16","60",0.502,60,"False"
"9165","2361","CWT","T16","60",0.669,60,"False"
"9166","2362","CWT","T16","60",0.678,60,"False"
"9167","2364","CWT","T16","60",0.429,60,"False"
"9168","2365","CWT","T16","60",0.579,60,"False"
"9169","2368","CWT","T16","60",0.235,60,"False"
"9170","2369","CWT","T16","60",0.148,60,"False"
"9171","2370","CWT","T16","60",0.416,60,"False"
"9172","2372","CWT","T16","60",0.283,60,"False"
"9173","2374","CWT","T16","60",0.515,60,"False"
"9174","2376","CWT","T16","60",0.561,60,"False"
"9175","2380","CWT","T16","60",0.154,60,"False"
"9176","2514","CHE","T22","60",0.912,60,"False"
"9177","2515","CHE","T22","60",0.811,60,"False"
"9178","2516","CHE","T22","60",0.498,60,"False"
"9179","2520","CHE","T22","60",0.165,60,"False"
"9180","2526","CHE","T22","60",0.922,60,"False"
"9181","2527","CHE","T22","60",0.49,60,"False"
"9182","2529","CHE","T22","60",0.191,60,"False"
"9183","2531","CHE","T22","60",0.204,60,"False"
"9184","2532","CHE","T22","60",0.427,60,"False"
"9185","2533","CHE","T22","60",0.405,60,"False"
"9186","2534","CHE","T22","60",0.322,60,"False"
"9187","2538","CHE","T22","60",0.477,60,"False"
"9188","2539","CHE","T22","60",0.302,60,"False"
"9189","2543","CHE","T22","60",0.11,60,"False"
"9190","2544","CHE","T22","60",0.883,60,"False"
"9191","2547","CHE","T22","60",0.611,60,"False"
"9192","2550","CHE","T22","60",0.842,60,"False"
"9193","2558","CHE","T22","60",0.566,60,"False"
"9194","2561","CHE","T22","60",0.735,60,"False"
"9195","2564","CHE","T22","60",0.215,60,"False"
"9196","2566","CHE","T22","60",0.85,60,"False"
"9197","2567","CHE","T22","60",1.114,60,"False"
"9198","2568","CHE","T22","60",0.963,60,"False"
"9199","2569","CHE","T22","60",0.932,60,"False"
"9200","2576","CHE","T22","60",0.227,60,"False"
"9201","2580","CHE","T22","60",0.531,60,"False"
"9202","2584","CHE","T22","60",0.178,60,"False"
"9203","2585","CHE","T22","60",0.165,60,"False"
"9204","2586","CHE","T22","60",1,60,"False"
"9205","2588","CHE","T22","60",0.845,60,"False"
"9206","2592","CHE","T22","60",0.787,60,"False"
"9207","2593","CHE","T22","60",0.574,60,"False"
"9208","2603","CHE","T22","60",0.371,60,"False"
"9209","2608","CHE","T22","60",0.565,60,"False"
"9210","2385","DWT","T17","60",1.072,60,"False"
"9211","2386","DWT","T17","60",1.678,60,"False"
"9212","2387","DWT","T17","60",1.509,60,"False"
"9213","2389","DWT","T17","60",2.43,60,"False"
"9214","2390","DWT","T17","60",1.988,60,"False"
"9215","2396","DWT","T17","60",1.317,60,"False"
"9216","2397","DWT","T17","60",1.703,60,"False"
"9217","2398","DWT","T17","60",1.219,60,"False"
"9218","2401","DWT","T17","60",2.185,60,"False"
"9219","2402","DWT","T17","60",1.613,60,"False"
"9220","2404","DWT","T17","60",1.815,60,"False"
"9221","2405","DWT","T17","60",1.993,60,"False"
"9222","2406","DWT","T17","60",0.29,60,"False"
"9223","2408","DWT","T17","60",1.377,60,"False"
"9224","2409","DWT","T17","60",0.841,60,"False"
"9225","2410","DWT","T17","60",0.49,60,"False"
"9226","2412","DWT","T17","60",1.078,60,"False"
"9227","2413","DWT","T17","60",1.985,60,"False"
"9228","2426","DWT","T17","60",0.148,60,"False"
"9229","2430","DWT","T17","60",0.71,60,"False"
"9230","2433","DWT","T17","60",0.817,60,"False"
"9231","2435","DWT","T17","60",0.235,60,"False"
"9232","2438","DWT","T17","60",0.898,60,"False"
"9233","2442","DWT","T17","60",2.147,60,"False"
"9234","2445","DWT","T17","60",1.761,60,"False"
"9235","2446","DWT","T17","60",1.717,60,"False"
"9236","2449","DWT","T17","60",1.667,60,"False"
"9237","2461","DWT","T17","60",0.538,60,"False"
"9238","2463","DWT","T17","60",0.821,60,"False"
"9239","2464","DWT","T17","60",1.14,60,"False"
"9240","2478","DWT","T17","60",1.671,60,"True"
"9241","2483","DWT","T17","60",0.964,60,"False"
"9242","2484","DWT","T17","60",2.7,60,"False"
"9243","2487","DWT","T17","60",2.022,60,"False"
"9244","2489","DWT","T17","60",1.142,60,"False"
"9245","2491","DWT","T17","60",1.879,60,"False"
"9246","2492","DWT","T17","60",2.308,60,"False"
"9247","2493","DWT","T17","60",1.749,60,"False"
"9248","2494","DWT","T17","60",2.067,60,"False"
"9249","2495","DWT","T17","60",1.331,60,"False"
"9250","2497","DWT","T17","60",1.035,60,"False"
"9251","2501","DWT","T17","60",0.579,60,"False"
"9252","2502","DWT","T17","60",0.187,60,"False"
"9253","2504","DWT","T17","60",0.593,60,"False"
"9254","2505","DWT","T17","60",0.839,60,"False"
"9255","2506","DWT","T17","60",0.562,60,"False"
"9256","2695","CHE","T20","60",1.345,60,"False"
"9257","2698","CHE","T20","60",1.173,60,"False"
"9258","2699","CHE","T20","60",0.545,60,"False"
"9259","2700","CHE","T20","60",0.336,60,"False"
"9260","2703","CHE","T20","60",0.136,60,"False"
"9261","2706","CHE","T20","60",0.164,60,"False"
"9262","2707","CHE","T20","60",0.638,60,"False"
"9263","2708","CHE","T20","60",0.444,60,"False"
"9264","2709","CHE","T20","60",0.491,60,"False"
"9265","2712","CHE","T20","60",0.761,60,"False"
"9266","2713","CHE","T20","60",0.978,60,"False"
"9267","2720","CHE","T20","60",0.142,60,"False"
"9268","2721","CHE","T20","60",0.373,60,"False"
"9269","2722","CHE","T20","60",0.375,60,"False"
"9270","2723","CHE","T20","60",1.017,60,"False"
"9271","2725","CHE","T20","60",0.369,60,"False"
"9272","2726","CHE","T20","60",1.586,60,"False"
"9273","2728","CHE","T20","60",1.018,60,"False"
"9274","2729","CHE","T20","60",0.332,60,"False"
"9275","2730","CHE","T20","60",0.345,60,"False"
"9276","2733","CHE","T20","60",0.262,60,"False"
"9277","2734","CHE","T20","60",0.36,60,"False"
"9278","2736","CHE","T20","60",0.549,60,"False"
"9279","1681","DWT","T10","60",0.166,60,"False"
"9280","1683","DWT","T10","60",0.773,60,"False"
"9281","1685","DWT","T10","60",0.882,60,"False"
"9282","1691","DWT","T10","60",2.009,60,"False"
"9283","1693","DWT","T10","60",1.779,60,"False"
"9284","1694","DWT","T10","60",0.59,60,"False"
"9285","1695","DWT","T10","60",1.763,60,"False"
"9286","1696","DWT","T10","60",1.031,60,"False"
"9287","1697","DWT","T10","60",0.757,60,"False"
"9288","1698","DWT","T10","60",1.123,60,"False"
"9289","1699","DWT","T10","60",1.535,60,"False"
"9290","1700","DWT","T10","60",0.501,60,"False"
"9291","1702","DWT","T10","60",0.89,60,"False"
"9292","1704","DWT","T10","60",0.203,60,"False"
"9293","1705","DWT","T10","60",1.703,60,"False"
"9294","1706","DWT","T10","60",0.124,60,"False"
"9295","1707","DWT","T10","60",1.137,60,"False"
"9296","1713","DWT","T10","60",2.04,60,"False"
"9297","1715","DWT","T10","60",1.07,60,"False"
"9298","1716","DWT","T10","60",1.062,60,"True"
"9299","1717","DWT","T10","60",0.414,60,"False"
"9300","1719","DWT","T10","60",2.008,60,"False"
"9301","1721","DWT","T10","60",0.364,60,"False"
"9302","1723","DWT","T10","60",1.107,60,"False"
"9303","1724","DWT","T10","60",1.723,60,"False"
"9304","1727","DWT","T10","60",1.049,60,"False"
"9305","1730","DWT","T10","60",0.156,60,"False"
"9306","1731","DWT","T10","60",1.367,60,"False"
"9307","1732","DWT","T10","60",0.328,60,"False"
"9308","1733","DWT","T10","60",0.43,60,"False"
"9309","1734","DWT","T10","60",0.189,60,"False"
"9310","1737","DWT","T10","60",0.065,60,"False"
"9311","1738","DWT","T10","60",0.496,60,"False"
"9312","1739","DWT","T10","60",0.851,60,"False"
"9313","1740","DWT","T10","60",0.899,60,"False"
"9314","1741","DWT","T10","60",0.498,60,"False"
"9315","1742","DWT","T10","60",0.841,60,"False"
"9316","1743","DWT","T10","60",1.428,60,"False"
"9317","1748","DWT","T10","60",1.391,60,"False"
"9318","2623","CHE+DHE","T21","60",0.694,60,"False"
"9319","2629","CHE+DHE","T21","60",0.768,60,"False"
"9320","2630","CHE+DHE","T21","60",1.735,60,"False"
"9321","2631","CHE+DHE","T21","60",0.974,60,"False"
"9322","2632","CHE+DHE","T21","60",1.358,60,"False"
"9323","2633","CHE+DHE","T21","60",0.932,60,"False"
"9324","2634","CHE+DHE","T21","60",1.789,60,"False"
"9325","2638","CHE+DHE","T21","60",1.775,60,"False"
"9326","2639","CHE+DHE","T21","60",1.253,60,"False"
"9327","2640","CHE+DHE","T21","60",0.794,60,"False"
"9328","2642","CHE+DHE","T21","60",0.979,60,"False"
"9329","2643","CHE+DHE","T21","60",0.643,60,"False"
"9330","2644","CHE+DHE","T21","60",0.582,60,"False"
"9331","2649","CHE+DHE","T21","60",0.888,60,"False"
"9332","2650","CHE+DHE","T21","60",1.463,60,"False"
"9333","2651","CHE+DHE","T21","60",0.849,60,"False"
"9334","2653","CHE+DHE","T21","60",0.853,60,"False"
"9335","2654","CHE+DHE","T21","60",1.016,60,"False"
"9336","2656","CHE+DHE","T21","60",1.026,60,"False"
"9337","2663","CHE+DHE","T21","60",0.818,60,"False"
"9338","2666","CHE+DHE","T21","60",1.338,60,"False"
"9339","2672","CHE+DHE","T21","60",0.802,60,"False"
"9340","2673","CHE+DHE","T21","60",0.787,60,"False"
"9341","2678","CHE+DHE","T21","60",0.608,60,"False"
"9342","2683","CHE+DHE","T21","60",1.046,60,"False"
"9343","2685","CHE+DHE","T21","60",0.214,60,"False"
"9344","2751","CWT+DWT","T27","60",2.147,60,"False"
"9345","2752","CWT+DWT","T27","60",2.649,60,"False"
"9346","2753","CWT+DWT","T27","60",2.119,60,"False"
"9347","2759","CWT+DWT","T27","60",1.313,60,"False"
"9348","2761","CWT+DWT","T27","60",1.003,60,"False"
"9349","2764","CWT+DWT","T27","60",3.056,60,"False"
"9350","2765","CWT+DWT","T27","60",1.61,60,"False"
"9351","2766","CWT+DWT","T27","60",0.757,60,"False"
"9352","2768","CWT+DWT","T27","60",0.651,60,"False"
"9353","2769","CWT+DWT","T27","60",1.693,60,"False"
"9354","2770","CWT+DWT","T27","60",1.386,60,"False"
"9355","2771","CWT+DWT","T27","60",1.766,60,"False"
"9356","2772","CWT+DWT","T27","60",0.325,60,"False"
"9357","2777","CWT+DWT","T27","60",0.942,60,"False"
"9358","2778","CWT+DWT","T27","60",1.203,60,"False"
"9359","2784","CWT+DWT","T27","60",0.459,60,"False"
"9360","2785","CWT+DWT","T27","60",0.54,60,"False"
"9361","2787","CWT+DWT","T27","60",1.18,60,"False"
"9362","2789","CWT+DWT","T27","60",0.171,60,"False"
"9363","2798","CWT+DWT","T27","60",1.133,60,"False"
"9364","2800","CWT+DWT","T27","60",0.921,60,"False"
"9365","2803","CWT+DWT","T27","60",0.291,60,"False"
"9366","2804","CWT+DWT","T27","60",0.328,60,"False"
"9367","2805","CWT+DWT","T27","60",0.236,60,"False"
"9368","2806","CWT+DWT","T27","60",0.447,60,"False"
"9369","2807","CWT+DWT","T27","60",0.479,60,"False"
"9370","2808","CWT+DWT","T27","60",0.252,60,"False"
"9371","2809","CWT+DWT","T27","60",0.756,60,"False"
"9372","2811","CWT+DWT","T27","60",1.961,60,"False"
"9373","2812","CWT+DWT","T27","60",1.746,60,"False"
"9374","2815","CWT+DWT","T27","60",0.237,60,"False"
"9375","2816","CWT+DWT","T27","60",0.96,60,"False"
"9376","2819","CWT+DWT","T27","60",1.95,60,"False"
"9377","2820","CWT+DWT","T27","60",3.006,60,"False"
"9378","2822","CWT+DWT","T27","60",1.346,60,"False"
"9379","2825","CWT+DWT","T27","60",0.866,60,"False"
"9380","2826","CWT+DWT","T27","60",1.276,60,"False"
"9381","2864","DWT","T18","60",0.13,60,"False"
"9382","2866","DWT","T18","60",0.368,60,"False"
"9383","2869","DWT","T18","60",1.552,60,"False"
"9384","2870","DWT","T18","60",2.311,60,"False"
"9385","2872","DWT","T18","60",0.294,60,"False"
"9386","2874","DWT","T18","60",0.303,60,"False"
